ANO,MES,PAIS_DESTINO,UF_ORIGEM,QUANTIDADE,KG_LIQUIDO,VALOR_USD
2019,12,455,ES,103561,97457790,37254626
2019,1,160,RJ,312772,280371441,102868471
2019,3,361,RJ,154148,133269929,55280069
2019,12,249,SP,158366,137719791,49042408
2019,6,455,ES,26323,24869240,11650349
2019,8,538,RJ,6,0,6
2019,5,160,RJ,383107,334813165,148881612
2019,6,158,SP,77968,68042509,28132835
2019,10,160,RJ,1412688,1234060885,480289023
2019,10,249,RJ,137507,124620969,50995040
2019,2,249,SP,163020,142136555,55467656
2019,4,53,RJ,0,28,133
2019,12,249,RJ,318976,273674793,113153029
2019,7,845,RJ,150750,131011760,56130440
2019,1,361,ES,215657,203654350,71600555
2019,9,160,RJ,311191,272472800,105848486
2019,12,538,RJ,158728,138891861,57843630
2019,11,245,RJ,194772,188944437,58044243
2019,12,715,RJ,148503,130420149,53592201
2019,9,249,SP,158115,137675273,51421901
2019,6,245,RJ,285225,276690753,96580751
2019,6,160,RJ,1360824,1192788776,562889341
2019,8,538,RJ,146664,127396994,55867648
2019,6,160,RJ,156896,136750218,58169580
2019,4,160,RJ,698113,606214219,273413368
2019,11,275,RJ,60629,56408895,17771932
2019,5,249,ES,105979,99753320,42900127
2019,5,628,RJ,4,0,4
2019,7,741,RJ,79284,68889955,29394104
2019,1,160,SP,146943,128343812,55405016
2019,12,160,RJ,378788,338821106,126511380
2019,8,249,RJ,0,5,62
2019,9,275,RJ,145378,125305697,49944009
2019,9,249,SP,154907,135032764,48876545
2019,2,573,RJ,95165,88569182,29885570
2019,9,160,SP,158525,138091676,48052526
2019,5,249,SP,157115,136909661,63807110
2019,12,160,RJ,1150501,1001652238,437643773
2019,6,158,SP,158955,138570067,59064589
2019,3,245,RJ,95618,92808898,31910544
2019,11,249,ES,118188,111353640,36533477
2019,9,607,RJ,156408,137565624,45769686
2019,2,361,SP,158039,137592991,55426073
2019,10,249,RJ,6,0,6
2019,1,160,SP,235809,205743059,80234806
2019,11,249,RJ,159136,137036602,58208124
2019,9,455,ES,29351,27551410,12266337
2019,5,249,ND,80000,71000000,10062880
2019,2,158,RJ,78970,69312443,29871322
2019,11,267,SP,75430,65563443,23942816
2019,7,160,RJ,779411,700304699,282009682
2019,7,249,RJ,303036,263895184,115805477
2019,3,160,RJ,1150600,1000455384,410926708
2019,12,249,SP,160239,139460253,51496552
2019,7,160,RJ,159336,139158482,58611138
2019,7,267,SP,78043,68108446,28160097
2019,5,249,RJ,6,56,6
2019,4,160,RJ,231657,201196217,89875849
2019,10,275,RJ,0,29,100
2019,11,160,RJ,769001,671761237,269514670
2019,12,158,RJ,315292,275207464,115047919
2019,7,160,RJ,605037,526553362,235993556
2019,3,845,SP,157629,137602682,61079933
2019,6,160,SP,155146,134992298,55979855
2019,2,607,RJ,150493,131215213,51978518
2019,2,160,RJ,1701587,1495220395,570823343
2019,2,249,RJ,243024,229651524,83477005
2019,2,160,SP,309672,269852145,103036158
2019,10,160,RJ,358575,312911262,120097231
2019,4,249,RJ,518879,488557476,186506989
2019,10,249,RJ,0,1,56
2019,4,158,RJ,310741,271489853,122729947
2019,4,160,RJ,1086436,917059297,402190207
2019,6,445,RJ,78929,73437833,27125458
2019,1,245,RJ,246328,233094654,94694172
2019,12,741,RJ,100814,97797864,33724032
2019,1,845,RJ,336082,299179359,113618675
2019,9,741,ES,143538,134782480,46114731
2019,11,607,RJ,151778,132137447,51046671
2019,4,160,RJ,2458818,2169514937,967127923
2019,10,160,SP,387357,343200584,121188011
2019,10,160,RJ,909512,791203634,325184699
2019,10,158,RJ,158531,137486615,53087572
2019,7,741,SP,75607,65815986,27193557
2019,5,249,SP,78255,68340407,31560755
2019,1,845,SP,153519,134006719,53790793
2019,12,361,ES,150414,142403363,41014126
2019,1,365,RJ,159081,138700540,60801184
2019,11,160,SP,308761,271346068,99193914
2019,4,741,RJ,101938,98826430,34900348
2019,4,361,SP,162594,141944313,61753798
2019,4,245,RJ,401499,389845813,124233344
2019,4,249,SP,161885,141292656,65744393
2019,5,158,RJ,150603,130283332,61921722
2019,9,249,RJ,466534,442432393,144028765
2019,3,741,ES,6379,5954680,2201924
2019,7,249,ES,144000,136446006,50646926
2019,1,249,SP,152776,132976412,52158923
2019,3,158,RJ,157737,138902408,52513802
2019,2,160,SP,77801,67780291,28796143
2019,2,160,RJ,151458,131783546,56461242
2019,10,249,RJ,315898,273952859,112020731
2019,11,160,RJ,463250,402457502,163943490
2019,5,160,RJ,140618,130878604,55577057
2019,11,267,RJ,149559,128261424,57508044
2019,11,275,RJ,151677,130487502,53674256
2019,1,158,RJ,157778,135941176,54298378
2019,1,361,ES,301457,285431615,129798174
2019,1,160,RJ,1689691,1490734973,638951451
2019,9,391,RJ,32180,28238375,10220832
2019,3,361,RJ,40023,36952817,14176658
2019,4,361,ES,27409,25794000,10304039
2019,12,249,RJ,194046,180327639,59793428
2019,6,160,SP,303681,264492339,120643158
2019,8,245,RJ,293508,284884068,91355653
2019,6,160,SP,148661,129527616,53640336
2019,12,607,RJ,155490,136462553,54716390
2019,2,160,SP,303945,270142773,109594007
2019,10,538,RJ,18,213,135
2019,11,573,RJ,148530,130385075,50636213
2019,8,160,RJ,1091702,946190651,392306925
2019,3,361,RJ,158432,136540622,56200476
2019,9,158,RJ,156331,136767306,53508023
2019,4,445,RJ,84596,78626560,33427075
2019,10,160,RJ,766293,669329908,279874095
2019,10,245,RJ,99695,96782610,30313429
2019,4,249,RJ,161626,139276826,63829254
2019,10,538,SP,11,10277,4420
2019,12,160,RJ,1987882,2111457965,673500099
2019,9,361,RJ,99378,96384703,32582372
2019,8,249,ND,80000,71000000,10062880
2019,6,160,RJ,615409,535612490,236021321
2019,5,455,ES,88125,83257890,36479733
2019,3,361,ES,91759,86353800,33523268
2019,3,160,RJ,1640649,1433797125,580471959
2019,12,245,RJ,202692,196711617,63082414
2019,1,249,RJ,46776,43196553,12784785
2019,7,455,RJ,51196,49659925,16070136
2019,2,361,RJ,78449,68776276,29327250
2019,4,249,ES,58285,54897620,20473791
2019,8,249,RJ,302251,261771621,112452722
2019,7,249,ES,87993,82591320,37798005
2019,6,249,RJ,214821,198194613,82115092
2019,8,158,RJ,151820,132402221,56850483
2019,11,158,RJ,156749,137171579,55476066
2019,7,249,SP,153009,133424069,56853589
2019,2,249,ES,53694,50900450,17926756
2019,2,361,RJ,158001,137461920,53394079
2019,4,190,RJ,150923,132147788,58946841
2019,10,158,RJ,319958,280197250,115887941
2019,8,160,SP,764887,677952463,259383764
2019,1,160,RJ,153095,133396067,73660315
2019,8,249,SP,79054,68832474,24943028
2019,7,741,RJ,51196,49659925,16337436
2019,5,573,RJ,158201,139078190,66370002
2019,1,160,SP,380044,336454684,124290480
2019,7,361,RJ,94864,92004828,33712389
2019,9,160,SP,697650,608310653,232372505
2019,12,845,RJ,152464,130981991,54199815
2019,3,573,RJ,70440,65765156,23457024
2019,2,158,RJ,79774,69754159,29739347
2019,10,249,SP,156776,136771320,47102422
2019,4,160,RJ,321004,277797359,123949652
2019,4,160,SP,148269,129086612,57103735
2019,6,158,RJ,79322,68788068,29407696
2019,7,361,RJ,158511,137797938,60574140
2019,12,160,SP,476001,414572822,160153262
2019,9,160,RJ,1516532,1327378014,521633421
2019,9,160,RJ,765235,664552174,270000328
2019,5,160,RJ,1053247,928049278,439656092
2019,3,160,RJ,79722,70074804,31531774
2019,7,160,RJ,680709,590449763,251917035
2019,7,160,SP,153948,134473625,55548916
2019,7,249,RJ,265105,254524309,92036185
2019,11,249,RJ,259313,250319413,80612637
2019,9,245,RJ,108283,105100684,37213246
2019,5,249,RJ,2,28,60
2019,5,607,RJ,154231,135587860,60933886
2019,8,149,RJ,0,2,294
2019,5,845,SP,304888,271186949,121021786
2019,1,160,RJ,301225,261810543,99350868
2019,11,455,ES,75720,71221160,17715652
2019,5,361,RJ,150701,140142511,59561812
2019,9,158,RJ,157192,136977148,52396071
2019,10,249,RJ,502242,481553187,156281460
2019,8,160,RJ,461574,410992245,156211252
2019,8,160,RJ,1254030,1091831121,477786772
2019,12,249,ND,80523,77936128,11378803
2019,12,160,ND,70457,62530815,8862536
2019,9,361,RJ,224296,208983063,69971939
2019,3,249,RJ,157330,136654829,60282170
2019,6,249,ES,103934,97609160,41601782
2019,8,249,RJ,257296,247352680,81468246
2019,12,573,RJ,0,1,300
2019,1,573,RJ,57926,53911818,20410408
2019,12,455,RJ,72004,66992585,20794513
2019,12,361,RJ,157478,137604041,60561251
2019,5,158,SP,146634,127824548,61382269
2019,4,160,SP,154559,134899044,58702048
2019,10,538,RJ,0,0,9
2019,6,77,RJ,80547,70060002,29862664
2019,9,160,RJ,298398,259833469,101775487
2019,12,249,ES,143346,108279250,49119434
2019,10,455,ES,125718,118037590,40246255
2019,4,158,RJ,82557,71816336,31632752
2019,11,160,SP,464088,404648995,144848790
2019,6,249,RJ,149157,138617377,57011554
2019,11,160,RJ,311268,270837430,113863668
2019,6,158,RJ,79660,69973666,30187210
2019,2,160,RJ,157668,137679671,53274301
2019,2,160,ES,59991,56002170,18951686
2019,12,160,RJ,1681527,1462578728,601672739
2019,7,249,RJ,1,2,29
2019,8,455,ES,98260,92237320,34610137
2019,8,249,RJ,0,50,665
2019,7,361,ES,150746,142747846,53019462
2019,4,160,ES,71785,67899170,27576325
2019,12,573,RJ,158653,139397799,54337884
2019,3,160,SP,311971,277751244,115112671
2019,3,249,RJ,98616,95644264,33421206
2019,8,160,RJ,311928,270016493,119198110
2019,5,249,RJ,157486,136765264,62197946
2019,7,538,RJ,57,65,40
2019,10,845,SP,78777,71515685,20121245
2019,3,160,ES,125397,117946670,45303888
2019,1,245,RJ,300780,279928977,108532778
2019,2,845,SP,304345,265574969,115972572
2019,5,249,RJ,695088,643556254,264567780
2019,5,245,RJ,205811,199734807,77419443
2019,8,249,ES,85850,80672740,29918323
2019,1,158,RJ,153880,135275841,54872830
2019,5,160,RJ,607652,527994345,248370889
2019,10,249,ES,59806,56288840,17903744
2019,10,249,SP,159726,139030020,56856499
2019,4,845,SP,313192,273080018,126806887
2020,4,160,RJ,311133,271009783,123151680
2020,11,249,RJ,138960,121594015,34065464
2020,5,158,RJ,157180,137328832,26397412
2020,7,160,RJ,834804,725596820,204211104
2020,8,249,RJ,61900,59959464,15833912
2020,3,573,SP,149622,130085180,46987819
2020,2,160,SP,366818,319146398,125708500
2020,3,158,RJ,79709,70220720,11505288
2020,3,249,ES,68411,64558300,18062180
2020,3,391,RJ,146870,128986431,47985741
2020,5,160,SP,159663,138576084,16179856
2020,9,160,RJ,523431,456374525,132971892
2020,12,607,RJ,152732,134286882,37166609
2020,8,607,RJ,151360,133030725,38211396
2020,11,160,ND,92000,80500000,21500000
2020,5,77,RJ,151440,141066548,34762491
2020,5,607,RJ,150370,131924187,27546729
2020,9,190,RJ,153538,134391811,36871396
2020,6,573,RJ,157496,138302807,28852521
2020,6,160,SP,80958,70522902,18692319
2020,3,607,SP,157280,137087480,49039046
2020,2,249,RJ,80318,72645692,28718012
2020,4,275,RJ,0,26,108
2020,9,158,RJ,156621,136855295,37611206
2020,11,160,RJ,770833,670292420,193538070
2020,12,249,RJ,151366,140830864,42140806
2020,3,607,RJ,307491,267673788,77030080
2020,8,160,RJ,1540969,1344934385,375005941
2020,12,190,RJ,315797,275123183,93263364
2020,11,249,SP,158431,137902606,42266816
2020,7,361,RJ,158310,147544625,37622892
2020,1,361,ES,71758,67316090,19047718
2020,5,160,SP,156936,142518083,23891768
2020,3,741,RJ,158659,139043390,28425888
2020,3,386,RJ,150021,129142875,56618990
2020,3,190,RJ,153195,133498564,50492187
2020,9,160,SP,309816,274288874,75847193
2020,6,160,RJ,1296450,1130018673,254602617
2020,9,160,RJ,151623,132917602,38134032
2020,1,455,ES,85615,80727730,30501686
2020,2,455,RJ,125676,121944532,42722774
2020,4,245,RJ,161124,138422317,23075780
2020,9,245,RJ,158825,147945390,41864584
2020,3,267,RJ,78503,68901811,14055819
2020,5,160,RJ,469095,414865408,99189247
2020,2,158,RJ,158043,138698595,50743768
2020,1,275,RJ,0,6,25
2020,1,245,RJ,149231,127920461,54775488
2020,4,455,RJ,130031,126176828,13205912
2020,3,160,RJ,310558,281185635,87615460
2020,11,249,SP,160166,139488612,29725664
2020,12,160,SP,150675,136165081,41321610
2020,1,249,ES,28081,26496760,7454742
2020,3,607,RJ,147200,129300409,57877424
2020,2,249,SP,157810,137870658,54978624
2020,8,160,RJ,75260,65731889,18072948
2020,9,160,RJ,1207832,1062793387,333813393
2020,7,160,RJ,3091454,2672290863,600917335
2020,8,249,ES,79746,75350230,17620303
2020,3,845,RJ,74989,69717122,15035929
2020,11,249,RJ,351947,329242992,80854315
2020,8,275,RJ,155372,133650821,40867812
2020,3,249,RJ,78979,73171090,10240158
2020,1,845,RJ,154456,133507277,59661013
2020,5,160,RJ,474959,412042000,57200007
2020,5,580,SP,27,27,1258
2020,5,160,RJ,2643793,2308880366,360371341
2020,10,158,RJ,155704,136119682,37448924
2020,10,741,RJ,303715,260556253,62150180
2020,2,573,RJ,5,5,130
2020,9,245,RJ,150963,130738915,39907056
2020,3,361,SP,230759,201354436,39358645
2020,11,361,RJ,319335,279971152,78695194
2020,7,160,SP,151824,132375480,37596096
2020,6,160,RJ,464735,412986505,92175250
2020,8,160,RJ,152189,132729299,39607369
2020,3,160,RJ,295014,256021759,111357041
2020,10,160,RJ,227694,200409388,54669866
2020,1,361,SP,155457,135543502,52491416
2020,11,455,ES,93933,88820210,22215062
2020,10,160,SP,74483,64859811,17480517
2020,4,249,SP,159069,138454774,27970701
2020,2,249,SP,76686,66847403,13079703
2020,10,361,RJ,242251,216052083,57104656
2020,5,275,RJ,95040,88424755,25445145
2020,11,756,RJ,315971,273520805,81434865
2020,10,160,RJ,161253,139912772,38721695
2020,11,190,RJ,454691,397003812,108534126
2020,12,455,ES,227255,215029990,53699444
2020,2,361,ES,71757,67316110,29954889
2020,3,573,RJ,152014,132834717,50109944
2020,11,741,ES,57573,54439480,13666798
2020,12,160,SP,236360,205892972,64869665
2020,4,160,RJ,155197,136092302,22230126
2020,6,160,SP,452504,394093814,85419726
2020,12,249,RJ,600185,534742169,149400153
2020,1,361,RJ,149559,128860203,57510527
2020,3,190,SP,151593,131753843,52873260
2020,10,158,RJ,157317,138130070,38621104
2020,9,158,RJ,317932,279123127,84128576
2020,11,160,RJ,903455,789732867,221399002
2020,7,160,RJ,765999,674883096,189909064
2020,5,573,RJ,156317,135860314,17017866
2020,9,249,RJ,230023,215721157,53512314
2020,11,160,RJ,304188,263258684,77435250
2020,3,361,RJ,141905,131749776,44801842
2020,7,455,ES,53268,50278550,8805508
2020,6,160,RJ,2345225,2044795956,467301176
2020,3,361,SP,151883,132434938,25905534
2020,7,455,RJ,63715,61794247,14759506
2020,5,455,RJ,66628,64751076,11245779
2020,7,434,SP,14,14,236
2020,5,589,RJ,157721,138373680,17112760
2020,4,361,RJ,317830,278087280,104310160
2020,10,245,RJ,311855,274082694,76505038
2020,4,190,RJ,302116,263141518,54358367
2020,4,160,RJ,466321,403013023,52482942
2020,1,160,SP,464012,411490247,149663406
2020,4,160,SP,229291,199865537,37193843
2020,4,245,RJ,628668,551569348,188082806
2020,4,607,RJ,148176,130043727,48411996
2020,1,607,RJ,158757,139139737,62412109
2020,4,741,RJ,310137,269414632,101978398
2020,3,160,RJ,1077000,938661141,404286111
2020,11,607,RJ,158652,139414390,40878381
2020,7,160,SP,536282,467201100,128535425
2020,3,158,RJ,159218,138764274,60095125
2020,5,249,RJ,0,59,980
2020,3,538,RJ,8,28,440
2020,6,455,ES,355421,336144852,50072367
2020,9,160,RJ,464130,403771875,121963851
2020,8,160,SP,458660,408325535,115911807
2020,10,741,RJ,11672,11323839,2701219
2020,6,160,RJ,465981,413276532,68208770
2020,1,455,RJ,65055,63124634,23892458
2020,3,607,RJ,150883,131615350,55664398
2020,12,160,SP,80288,68710647,23803584
2020,12,365,ES,72091,67987390,17461741
2020,7,160,RJ,143526,132939497,13280675
2020,2,391,RJ,159464,140030290,59567832
2020,3,160,RJ,80064,70335504,14711826
2020,7,275,RJ,139045,119402538,33610511
2020,4,245,RJ,159983,139053425,22865042
2020,12,607,RJ,311880,273649604,81473598
2020,9,245,SP,150078,130823277,40005161
2020,4,158,RJ,159184,137937508,29375361
2020,9,160,SP,156080,136028489,41640027
2020,3,455,ES,135479,127970830,47146954
2020,2,160,SP,306428,273118780,89789384
2020,9,160,SP,78317,68209919,20868357
2020,1,573,RJ,146661,128963811,52928009
2020,2,245,RJ,146934,128939654,54887228
2020,8,160,RJ,2185255,1904294655,556033204
2020,12,245,RJ,156663,137436244,38122438
2020,12,158,RJ,305388,268293006,79777695
2020,1,538,RJ,0,27,300
2020,4,190,RJ,314537,274180358,45051646
2020,9,245,RJ,465246,408665042,125388958
2020,10,455,RJ,49121,47632074,11367480
2020,4,245,RJ,99554,96619676,9739532
2020,5,361,RJ,146193,135731572,56756495
2020,11,391,RJ,159921,140271073,38914910
2020,1,158,RJ,158833,139380949,62442548
2020,4,580,RJ,312590,272110190,33015694
2020,5,160,RJ,925921,815622200,99165473
2020,6,249,RJ,160216,148925000,24721242
2020,7,160,RJ,1240792,1091802804,278252586
2020,1,245,RJ,149772,128898287,59277771
2020,6,160,RJ,154939,134611316,26020052
2020,12,589,RJ,151201,132804794,39498857
2020,12,160,RJ,1075947,937005377,315333800
2020,5,160,SP,1083331,949172174,131615310
2020,11,160,SP,419199,370290573,99278142
2020,12,361,RJ,777070,681099694,198271500
2020,9,249,RJ,83509,78746895,18300276
2020,9,160,SP,80041,69763851,18785099
2020,10,249,RJ,155981,145427737,36027421
2020,11,249,RJ,0,40,20
2020,5,573,RJ,439,0,40
2020,10,160,SP,150108,130810797,36293787
2020,1,361,RJ,99119,96210030,31954212
2020,3,455,RJ,63739,61891757,17800852
2020,10,573,RJ,151173,132735337,40742911
2020,3,160,SP,459301,406300853,87567183
2020,11,741,SP,154351,135134747,38284747
2020,10,190,RJ,300487,261846777,72516988
2020,11,160,RJ,153183,142174954,39069704
2020,4,249,RJ,312186,290677242,74373771
2020,2,190,SP,158939,138715245,55372873
2020,1,160,RJ,387570,337496844,127942272
2020,10,741,RJ,77544,67634280,18621573
2020,5,741,RJ,154725,133006587,16843132
2020,2,160,RJ,2241118,1955920104,849270860
2020,10,160,RJ,922047,802148394,241182756
2020,11,386,RJ,159244,139566132,38750254
2020,9,386,RJ,151222,129385607,39973132
2020,1,249,RJ,165685,160878525,49261746
2020,12,607,SP,78211,68145604,19975503
2020,2,245,RJ,157698,137175340,53109992
2020,12,160,RJ,306849,267802101,81218137
2020,9,573,SP,158025,137845493,37087691
2020,4,160,RJ,449866,393957025,156850045
2020,4,573,RJ,0,0,100
2020,2,573,RJ,159039,139657540,59409289
2020,4,741,RJ,149305,128331724,49210894
2020,6,741,RJ,148595,138793925,23286278
2020,12,160,SP,77667,67733555,19836448
2020,12,249,RJ,99708,93456120,24057109
2020,1,160,RJ,467697,412696457,165001295
2020,7,361,RJ,142799,133223198,46689914
2020,10,607,RJ,464244,408414543,117627466
2020,4,741,RJ,158805,139570049,19820265
2020,5,573,RJ,151331,133146264,59494449
2020,11,160,SP,151314,131590396,37074831
2020,8,160,SP,310293,273034087,77031346
2020,1,160,RJ,605418,528380718,227635888
2020,11,607,RJ,157998,138679538,38447408
2020,12,361,SP,157670,143043455,38103528
2020,5,160,RJ,1010820,881978075,157745907
2020,9,741,RJ,154657,132679673,37134562
2020,5,455,ES,71554,67902010,15118970
2020,3,190,RJ,156169,136113981,27960473
2020,2,538,RJ,0,0,1
2020,12,249,RJ,158602,147674018,46234460
2020,3,741,RJ,150944,129872365,48589897
2020,2,267,SP,75050,65608847,22931409
2020,5,160,SP,159725,139154523,16189833
2020,10,361,SP,70310,63939544,15683943
2020,2,160,RJ,919245,801060469,295735899
2020,8,741,RJ,61900,59959464,15870552
2020,10,160,RJ,538085,469903534,128333760
2020,12,361,RJ,160431,146018700,46844360
2020,3,361,RJ,75111,65586667,13447930
2020,11,249,RJ,151955,131780524,37248630
2020,10,455,ES,77270,73218170,21553757
2020,2,249,RJ,140488,123039756,55618843
2020,3,538,RJ,149238,130080985,49194250
2020,9,361,RJ,161830,145299370,40811716
2020,7,573,RJ,157746,138615813,37906900
2020,3,361,RJ,294706,266311121,99536004
2020,9,573,RJ,0,0,48
2020,1,741,RJ,108287,95062293,38966525
2020,5,245,RJ,158530,139194136,17200341
2020,2,741,RJ,79410,69904678,25393236
2020,7,245,RJ,153346,132810579,36142152
2020,7,249,RJ,289365,268208456,65959834
2020,6,741,ES,19847,18774820,2888176
2020,7,607,RJ,159978,140636538,38448471
2020,1,245,RJ,95695,92856597,26920535
2020,7,249,SP,151439,137991120,34177206
2020,1,249,RJ,187186,161470998,72866472
2020,4,538,RJ,158788,138579513,29303937
2020,9,455,ES,224856,212874830,54703986
2020,5,245,RJ,79693,74417467,12088917
2020,3,741,RJ,75956,66765730,24288579
2020,3,361,RJ,100413,97352187,7866257
2020,12,715,ES,147479,139535799,36852474
2020,11,455,RJ,33125,32102483,7738443
2020,9,249,RJ,0,0,94
2020,4,160,RJ,1226599,1076093788,389851870
2020,4,607,RJ,150598,131306231,27096747
2020,11,361,RJ,163545,147111272,38068590
2020,1,160,RJ,565231,493479082,217048708
2020,5,249,RJ,267071,247610153,55759359
2020,5,741,RJ,156281,145191560,14330428
2020,4,573,RJ,317136,278244061,81112425
2020,2,249,ES,28081,26496740,11074928
2020,3,249,RJ,50,54,2611
2020,10,158,RJ,149986,131057812,36196958
2020,8,160,SP,458582,399169957,114961669
2020,1,607,RJ,151002,132005539,58335568
2020,2,361,RJ,152693,141920523,43464377
2020,7,158,RJ,307486,269736645,65447491
2020,7,245,RJ,316823,278400849,52454689
2020,8,573,RJ,150978,132805691,39076536
2020,3,249,RJ,364174,340377997,73762029
2020,2,160,RJ,603134,525834557,222508720
2020,10,845,RJ,152200,131984785,36729289
2020,3,160,RJ,537482,465193237,96225828
2020,5,158,RJ,159731,140248883,17330906
2020,10,607,RJ,148444,129428042,35824358
2020,6,845,RJ,71263,66880628,14062602
2020,4,455,ES,157008,148044268,27732644
2020,8,160,ES,143338,135521880,32410464
2020,2,245,RJ,298122,289321331,71982495
2020,10,249,RJ,138028,133011103,28845235
2020,4,249,ES,68411,64558310,25280054
2020,7,741,ES,19847,18774830,3548619
2021,1,741,ES,178552,168504040,46018143
2021,3,741,SP,79315,69210453,30146518
2021,7,158,RJ,152720,134282399,65675216
2021,8,741,RJ,301450,259623893,131826375
2021,4,386,RJ,152055,131806591,60517187
2021,2,77,ES,143490,135351720,42752336
2021,1,249,RJ,159099,142716720,51281709
2021,12,573,RJ,153056,134066796,73258126
2021,9,741,ES,37424,35476130,15050696
2021,1,589,RJ,158103,138803935,52423930
2021,7,249,RJ,153580,133200000,65397113
2021,8,607,ES,47942,45384420,20171370
2021,7,607,RJ,310951,272823129,131955528
2021,1,361,RJ,155439,144650969,43175768
2021,4,190,RJ,156278,135734552,59090836
2021,7,455,ES,154105,145441280,61371881
2021,3,190,RJ,308944,269038965,117105918
2021,2,361,SP,158200,143525432,55398833
2021,5,361,RJ,12447,11465130,4792101
2021,5,455,RJ,45913,44543594,18394197
2021,10,607,RJ,159104,139364711,78664772
2021,9,455,RJ,108089,104850897,50997826
2021,8,190,RJ,141946,124577075,61635710
2021,1,160,SP,154548,134796855,49454014
2021,3,249,RJ,142982,124135208,54637870
2021,3,249,SP,152718,132747331,56936064
2021,7,190,RJ,152864,133725229,66690298
2021,10,160,RJ,308595,268303690,149788147
2021,3,190,RJ,154417,134204127,59625212
2021,9,249,SP,456490,399933748,191475820
2021,11,160,RJ,758354,658855492,363190843
2021,5,249,RJ,45913,44543594,18345641
2021,3,361,RJ,158761,143351280,61383109
2021,4,158,RJ,79896,70179984,30735698
2021,11,245,RJ,77996,73292909,35113065
2021,1,158,RJ,163885,142448634,53129352
2021,5,160,RJ,302216,262733203,114841284
2021,3,573,RJ,158059,138981790,58517999
2021,7,160,RJ,228359,204994250,95595171
2021,12,573,ND,150000,131895000,51900000
2021,9,607,RJ,152560,133784219,66280842
2021,2,249,RJ,78342,68564950,28810578
2021,11,361,RJ,149030,137933338,69818623
2021,3,158,RJ,158553,139089760,59605290
2021,10,158,RJ,156793,137434268,66822817
2021,1,190,RJ,231083,201426153,74915547
2021,9,361,SP,312645,278069133,124333666
2021,5,160,SP,607112,533900556,231621264
2021,4,741,ND,88025,78122302,27680822
2021,5,190,RJ,309822,269159827,123939713
2021,5,160,RJ,235365,203812343,100221837
2021,3,607,RJ,158208,138879378,59481518
2021,10,607,RJ,304435,266949284,131143848
2021,4,160,RJ,2288580,2005884014,896534626
2021,7,628,RJ,0,16,10
2021,1,160,SP,230328,200604781,68238648
2021,5,538,SP,78399,71217484,27722305
2021,7,741,RJ,315057,271011729,135791196
2021,3,158,RJ,160006,139669317,58841586
2021,7,249,SP,153178,133161985,66386916
2021,2,160,SP,152022,132213492,54985907
2021,3,589,RJ,151009,132364306,56773937
2021,10,158,SP,82701,72007502,39575467
2021,8,455,ES,103666,97630640,44153315
2021,5,158,RJ,145690,135863719,52493467
2021,5,249,SP,155481,135532380,61331234
2021,8,607,RJ,316483,277612739,140633068
2021,12,160,RJ,239856,211005264,111650826
2021,11,589,RJ,156925,137518621,77588118
2021,3,160,SP,148706,129690113,58215609
2021,4,573,RJ,158593,139715960,60164871
2021,6,190,RJ,150105,130400582,61878806
2021,9,160,RJ,299431,271182695,102164813
2021,7,160,RJ,458700,399968997,197599612
2021,4,160,RJ,758913,668663018,291570767
2021,8,158,RJ,157317,136802329,64511519
2021,1,158,RJ,319526,279089812,97021130
2021,4,361,RJ,544778,478893854,209381375
2021,6,249,SP,75943,66472890,30855865
2021,12,249,RJ,58609,51259058,27127989
2021,2,160,RJ,1088836,950886040,372916508
2021,8,190,RJ,158226,138922751,68522156
2021,9,245,RJ,151552,132992508,63241312
2021,5,160,RJ,453403,396229122,176743427
2021,12,455,RJ,122384,118720615,56310931
2021,6,455,RJ,61200,59366639,28346849
2021,6,158,RJ,79195,68931745,33723873
2021,8,361,RJ,317231,286970381,127062284
2021,4,190,SP,154745,134907112,57597517
2021,9,160,RJ,294873,256795786,121521527
2021,12,158,SP,82428,70698379,36667156
2021,1,249,RJ,30,50,30
2021,6,160,SP,155977,141600199,62803905
2021,4,158,RJ,159414,139827200,48283590
2021,11,190,RJ,307543,269007000,146564775
2021,6,386,RJ,153225,134597934,62465804
2021,8,361,RJ,151584,140964237,62704595
2021,7,249,RJ,77871,68433341,33974393
2021,10,741,RJ,29797,27926816,11977436
2021,10,445,RJ,13544,12647743,5816129
2021,5,573,ES,74691,70267556,27821081
2021,6,160,RJ,1005143,886932772,416851372
2021,2,160,SP,150772,131443176,49677318
2021,9,361,RJ,148699,137359610,58675381
2021,3,160,RJ,2157574,1896557081,750084605
2021,9,160,SP,165475,143854833,70599499
2021,5,361,RJ,312573,274074708,120514571
2021,6,249,SP,79111,71801351,31959392
2021,5,249,RJ,310523,271437770,119166527
2021,9,764,ES,85033,80470733,36467445
2021,6,160,SP,307211,267116611,121325493
2021,2,249,SP,78723,71448588,27290780
2021,10,455,RJ,121159,117540988,61495013
2021,2,160,RJ,914673,801781308,311153671
2021,5,580,SP,155495,135717284,61337046
2021,12,245,RJ,136149,127176780,54516223
2021,7,160,SP,151101,131472499,65421225
2021,12,455,ES,163954,154132240,79380104
2021,4,607,RJ,152661,132985705,59240028
2021,10,245,RJ,148200,129902546,65494097
2021,9,158,RJ,313483,273913225,132373712
2021,11,160,RJ,157819,137865849,74266713
2021,2,245,RJ,79744,69988030,23762053
2021,2,158,RJ,155317,136187304,51499628
